"","CO_ID","CoName","Date","Close","Volume"
"118","0056   ","PTD          ",20100402,15.13,147
"119","0050   ","Yuanta Taiwan Top50",20100406,41.02,15860
"120","0056   ","PTD          ",20100406,15.24,384
"121","0050   ","Yuanta Taiwan Top50",20100407,41.09,6597
"122","0056   ","PTD          ",20100407,15.37,317
"123","0050   ","Yuanta Taiwan Top50",20100408,40.83,9030
"124","0056   ","PTD          ",20100408,15.31,197
"125","0050   ","Yuanta Taiwan Top50",20100409,40.94,6178
"126","0056   ","PTD          ",20100409,15.33,109
"127","0050   ","Yuanta Taiwan Top50",20100412,41.13,8812
"128","0056   ","PTD          ",20100412,15.33,137
"129","0050   ","Yuanta Taiwan Top50",20100413,40.65,11543
"130","0056   ","PTD          ",20100413,15.17,185
"131","0050   ","Yuanta Taiwan Top50",20100414,40.94,8277
"132","0056   ","PTD          ",20100414,15.29,199
"133","0050   ","Yuanta Taiwan Top50",20100415,41.2,12427
"134","0056   ","PTD          ",20100415,15.37,161
"135","0050   ","Yuanta Taiwan Top50",20100416,40.94,11167
"136","0056   ","PTD          ",20100416,15.41,147
"137","0050   ","Yuanta Taiwan Top50",20100419,39.79,14074
"138","0056   ","PTD          ",20100419,14.97,359
"139","0050   ","Yuanta Taiwan Top50",20100420,39.94,6757
"140","0056   ","PTD          ",20100420,15.16,223
"141","0050   ","Yuanta Taiwan Top50",20100421,40.46,7299
"142","0056   ","PTD          ",20100421,15.19,243
"143","0050   ","Yuanta Taiwan Top50",20100422,40.39,8147
"144","0056   ","PTD          ",20100422,15.16,160
"145","0050   ","Yuanta Taiwan Top50",20100423,40.61,8918
"146","0056   ","PTD          ",20100423,15.17,335
"147","0050   ","Yuanta Taiwan Top50",20100426,41.46,11153
"148","0056   ","PTD          ",20100426,15.39,699
"149","0050   ","Yuanta Taiwan Top50",20100427,41.43,5510
"150","0056   ","PTD          ",20100427,15.4,250
"151","0050   ","Yuanta Taiwan Top50",20100428,40.98,7436
"152","0056   ","PTD          ",20100428,15.37,355
"153","0050   ","Yuanta Taiwan Top50",20100429,40.8,5085
"154","0056   ","PTD          ",20100429,15.41,168
"155","0050   ","Yuanta Taiwan Top50",20100430,40.65,5323
"156","0056   ","PTD          ",20100430,15.39,371
"157","0050   ","Yuanta Taiwan Top50",20100503,40.39,5880
"158","0056   ","PTD          ",20100503,15.36,325
"159","0050   ","Yuanta Taiwan Top50",20100504,40.43,10132
"160","0056   ","PTD          ",20100504,15.35,164
"161","0050   ","Yuanta Taiwan Top50",20100505,39.31,20067
"162","0056   ","PTD          ",20100505,15.11,225
"163","0050   ","Yuanta Taiwan Top50",20100506,38.53,30653
"164","0056   ","PTD          ",20100506,14.96,193
"165","0050   ","Yuanta Taiwan Top50",20100507,38.53,28001
"166","0056   ","PTD          ",20100507,14.83,304
"167","0050   ","Yuanta Taiwan Top50",20100510,38.87,11114
"168","0056   ","PTD          ",20100510,14.96,66
"169","0050   ","Yuanta Taiwan Top50",20100511,38.72,9244
"170","0056   ","PTD          ",20100511,14.84,109
"171","0050   ","Yuanta Taiwan Top50",20100512,38.65,7850
"172","0056   ","PTD          ",20100512,14.84,20
"173","0050   ","Yuanta Taiwan Top50",20100513,39.5,8130
"174","0056   ","PTD          ",20100513,14.99,119
"175","0050   ","Yuanta Taiwan Top50",20100514,39.39,12843
"176","0056   ","PTD          ",20100514,15.07,15
"177","0050   ","Yuanta Taiwan Top50",20100517,38.5,12090
"178","0056   ","PTD          ",20100517,14.77,103
"179","0050   ","Yuanta Taiwan Top50",20100518,38.57,5846
"180","0056   ","PTD          ",20100518,14.74,108
"181","0050   ","Yuanta Taiwan Top50",20100519,38.16,15988
"182","0056   ","PTD          ",20100519,14.88,149
"183","0050   ","Yuanta Taiwan Top50",20100520,37.68,13856
"184","0056   ","PTD          ",20100520,14.7,212
"185","0050   ","Yuanta Taiwan Top50",20100521,36.9,29922
"186","0056   ","PTD          ",20100521,14.37,562
"187","0050   ","Yuanta Taiwan Top50",20100524,37.42,6297
"188","0056   ","PTD          ",20100524,14.48,93
"189","0050   ","Yuanta Taiwan Top50",20100525,36.43,23038
"190","0056   ","PTD          ",20100525,14.11,340
"191","0050   ","Yuanta Taiwan Top50",20100526,36.58,14716
"192","0056   ","PTD          ",20100526,14.14,147
"193","0050   ","Yuanta Taiwan Top50",20100527,36.84,15866
"194","0056   ","PTD          ",20100527,14.24,214
"195","0050   ","Yuanta Taiwan Top50",20100528,36.99,9410
"196","0056   ","PTD          ",20100528,14.34,136
"197","0050   ","Yuanta Taiwan Top50",20100531,37.16,4494
"198","0056   ","PTD          ",20100531,14.42,87
"199","0050   ","Yuanta Taiwan Top50",20100601,36.96,5340
"200","0056   ","PTD          ",20100601,14.37,45
"201","0050   ","Yuanta Taiwan Top50",20100602,36.38,8608
"202","0056   ","PTD          ",20100602,14.19,205
"203","0050   ","Yuanta Taiwan Top50",20100603,37.24,5437
"204","0056   ","PTD          ",20100603,14.37,68
"205","0050   ","Yuanta Taiwan Top50",20100604,37.12,3336
"206","0056   ","PTD          ",20100604,14.33,47
"207","0050   ","Yuanta Taiwan Top50",20100607,36.15,15955
"208","0056   ","PTD          ",20100607,14.17,107
"209","0050   ","Yuanta Taiwan Top50",20100608,36.02,6856
"210","0056   ","PTD          ",20100608,14.19,100
"211","0050   ","Yuanta Taiwan Top50",20100609,35.74,7602
"212","0056   ","PTD          ",20100609,14.2,45
"213","0050   ","Yuanta Taiwan Top50",20100610,36.23,5685
"214","0056   ","PTD          ",20100610,14.26,35
"215","0050   ","Yuanta Taiwan Top50",20100611,36.81,5728
"216","0056   ","PTD          ",20100611,14.42,44
"217","0050   ","Yuanta Taiwan Top50",20100614,37.35,5855
"218","0056   ","PTD          ",20100614,14.44,67
"219","0050   ","Yuanta Taiwan Top50",20100615,37.61,7668
"220","0056   ","PTD          ",20100615,14.6,361
"221","0050   ","Yuanta Taiwan Top50",20100617,37.87,5964
"222","0056   ","PTD          ",20100617,14.67,254
"223","0050   ","Yuanta Taiwan Top50",20100618,37.76,3037
"224","0056   ","PTD          ",20100618,14.69,65
"225","0050   ","Yuanta Taiwan Top50",20100621,38.57,15785
"226","0056   ","PTD          ",20100621,14.87,98
"227","0050   ","Yuanta Taiwan Top50",20100622,38.35,5261
"228","0056   ","PTD          ",20100622,14.87,74
"229","0050   ","Yuanta Taiwan Top50",20100623,37.94,7660
"230","0056   ","PTD          ",20100623,14.73,191
"231","0050   ","Yuanta Taiwan Top50",20100624,38.05,5788
"232","0056   ","PTD          ",20100624,14.8,62
"233","0050   ","Yuanta Taiwan Top50",20100625,37.53,6622
"234","0056   ","PTD          ",20100625,14.66,189
"235","0050   ","Yuanta Taiwan Top50",20100628,37.68,3671
"236","0056   ","PTD          ",20100628,14.67,58
"237","0050   ","Yuanta Taiwan Top50",20100629,37.46,11618
"238","0056   ","PTD          ",20100629,14.58,73
"239","0050   ","Yuanta Taiwan Top50",20100630,36.75,13175
"240","0056   ","PTD          ",20100630,14.44,132
"241","0050   ","Yuanta Taiwan Top50",20100701,36.49,12171
"242","0056   ","PTD          ",20100701,14.4,55
"243","0050   ","Yuanta Taiwan Top50",20100702,36.71,6189
"244","0056   ","PTD          ",20100702,14.53,319
"245","0050   ","Yuanta Taiwan Top50",20100705,37.46,3757
"246","0056   ","PTD          ",20100705,14.62,130
"247","0050   ","Yuanta Taiwan Top50",20100706,38.13,9876
"248","0056   ","PTD          ",20100706,14.84,172
"249","0050   ","Yuanta Taiwan Top50",20100707,38.05,4454
"250","0056   ","PTD          ",20100707,14.92,152
"251","0050   ","Yuanta Taiwan Top50",20100708,38.61,12063
"252","0056   ","PTD          ",20100708,15.13,263
"253","0050   ","Yuanta Taiwan Top50",20100709,38.83,8071
"254","0056   ","PTD          ",20100709,15.16,191
"255","0050   ","Yuanta Taiwan Top50",20100712,38.79,8957
"256","0056   ","PTD          ",20100712,15.18,182
"257","0050   ","Yuanta Taiwan Top50",20100713,38.68,5571
"258","0056   ","PTD          ",20100713,15.16,145
"259","0050   ","Yuanta Taiwan Top50",20100714,39.42,15527
"260","0056   ","PTD          ",20100714,15.28,161
"261","0050   ","Yuanta Taiwan Top50",20100715,39.5,11031
"262","0056   ","PTD          ",20100715,15.29,197
"263","0050   ","Yuanta Taiwan Top50",20100716,39.24,9053
"264","0056   ","PTD          ",20100716,15.29,145
"265","0050   ","Yuanta Taiwan Top50",20100719,39.13,16805
"266","0056   ","PTD          ",20100719,15.26,146
"267","0050   ","Yuanta Taiwan Top50",20100720,39.46,8231
"268","0056   ","PTD          ",20100720,15.44,260
"269","0050   ","Yuanta Taiwan Top50",20100721,39.24,8043
"270","0056   ","PTD          ",20100721,15.42,136
"271","0050   ","Yuanta Taiwan Top50",20100722,39.28,4262
"272","0056   ","PTD          ",20100722,15.31,130
"273","0050   ","Yuanta Taiwan Top50",20100723,39.83,18699
"274","0056   ","PTD          ",20100723,15.56,288
"275","0050   ","Yuanta Taiwan Top50",20100726,39.94,9746
"276","0056   ","PTD          ",20100726,15.56,144
"277","0050   ","Yuanta Taiwan Top50",20100727,39.76,5528
"278","0056   ","PTD          ",20100727,15.68,133
"279","0050   ","Yuanta Taiwan Top50",20100728,40.09,13670
"280","0056   ","PTD          ",20100728,15.79,240
"281","0050   ","Yuanta Taiwan Top50",20100729,40.13,10327
"282","0056   ","PTD          ",20100729,15.82,284
"283","0050   ","Yuanta Taiwan Top50",20100730,39.98,7817
"284","0056   ","PTD          ",20100730,15.75,91
"285","0050   ","Yuanta Taiwan Top50",20100802,40.76,12724
"286","0056   ","PTD          ",20100802,15.95,419
"287","0050   ","Yuanta Taiwan Top50",20100803,40.94,8049
"288","0056   ","PTD          ",20100803,15.98,361
"289","0050   ","Yuanta Taiwan Top50",20100804,40.87,7131
"290","0056   ","PTD          ",20100804,15.95,233
"291","0050   ","Yuanta Taiwan Top50",20100805,40.83,9995
"292","0056   ","PTD          ",20100805,15.93,169
"293","0050   ","Yuanta Taiwan Top50",20100806,40.94,11550
"294","0056   ","PTD          ",20100806,15.95,231
"295","0050   ","Yuanta Taiwan Top50",20100809,41.17,10803
"296","0056   ","PTD          ",20100809,16.06,564
"297","0050   ","Yuanta Taiwan Top50",20100810,41.09,7592
"298","0056   ","PTD          ",20100810,16.04,143
"299","0050   ","Yuanta Taiwan Top50",20100811,40.57,5770
"300","0056   ","PTD          ",20100811,15.86,136
"301","0050   ","Yuanta Taiwan Top50",20100812,40.24,7186
"302","0056   ","PTD          ",20100812,15.75,96
"303","0050   ","Yuanta Taiwan Top50",20100813,40.68,6844
"304","0056   ","PTD          ",20100813,15.9,300
"305","0050   ","Yuanta Taiwan Top50",20100816,40.8,4168
"306","0056   ","PTD          ",20100816,15.89,218
"307","0050   ","Yuanta Taiwan Top50",20100817,40.76,3215
"308","0056   ","PTD          ",20100817,15.95,572
"309","0050   ","Yuanta Taiwan Top50",20100818,40.54,5574
"310","0056   ","PTD          ",20100818,16.18,539
"311","0050   ","Yuanta Taiwan Top50",20100819,40.76,3761
"312","0056   ","PTD          ",20100819,16.13,273
"313","0050   ","Yuanta Taiwan Top50",20100820,40.76,5175
"314","0056   ","PTD          ",20100820,16.21,292
"315","0050   ","Yuanta Taiwan Top50",20100823,41.02,7551
"316","0056   ","PTD          ",20100823,16.36,328
"317","0050   ","Yuanta Taiwan Top50",20100824,40.76,6661
"318","0056   ","PTD          ",20100824,16.32,218
"319","0050   ","Yuanta Taiwan Top50",20100825,40.02,13856
"320","0056   ","PTD          ",20100825,15.89,207
"321","0050   ","Yuanta Taiwan Top50",20100826,39.76,9343
"322","0056   ","PTD          ",20100826,15.92,150
"323","0050   ","Yuanta Taiwan Top50",20100827,39.94,8466
"324","0056   ","PTD          ",20100827,15.92,111
"325","0050   ","Yuanta Taiwan Top50",20100830,40.13,8229
"326","0056   ","PTD          ",20100830,16,88
"327","0050   ","Yuanta Taiwan Top50",20100831,39.54,8911
"328","0056   ","PTD          ",20100831,15.75,167
"329","0050   ","Yuanta Taiwan Top50",20100901,39.83,11174
"330","0056   ","PTD          ",20100901,15.83,91
"331","0050   ","Yuanta Taiwan Top50",20100902,40.05,7071
"332","0056   ","PTD          ",20100902,15.93,3120
"333","0050   ","Yuanta Taiwan Top50",20100903,40.46,6121
"334","0056   ","PTD          ",20100903,16.04,231
"335","0050   ","Yuanta Taiwan Top50",20100906,40.76,10083
"336","0056   ","PTD          ",20100906,16.09,104
"337","0050   ","Yuanta Taiwan Top50",20100907,40.68,5405
"338","0056   ","PTD          ",20100907,16.06,156
"339","0050   ","Yuanta Taiwan Top50",20100908,40.61,5636
"340","0056   ","PTD          ",20100908,15.97,80
"341","0050   ","Yuanta Taiwan Top50",20100909,40.61,3169
"342","0056   ","PTD          ",20100909,16.12,96
"343","0050   ","Yuanta Taiwan Top50",20100910,40.98,6861
"344","0056   ","PTD          ",20100910,16.2,142
"345","0050   ","Yuanta Taiwan Top50",20100913,42.13,18145
"346","0056   ","PTD          ",20100913,16.48,526
"347","0050   ","Yuanta Taiwan Top50",20100914,42.28,15110
"348","0056   ","PTD          ",20100914,16.61,382
"349","0050   ","Yuanta Taiwan Top50",20100915,42.47,16566
"350","0056   ","PTD          ",20100915,16.65,311
"351","0050   ","Yuanta Taiwan Top50",20100916,42.02,11750
"352","0056   ","PTD          ",20100916,16.67,250
"353","0050   ","Yuanta Taiwan Top50",20100917,42.5,18471
"354","0056   ","PTD          ",20100917,16.68,167
"355","0050   ","Yuanta Taiwan Top50",20100920,42.47,6828
"356","0056   ","PTD          ",20100920,16.68,85
"357","0050   ","Yuanta Taiwan Top50",20100921,42.54,7544
"358","0056   ","PTD          ",20100921,16.68,224
"359","0050   ","Yuanta Taiwan Top50",20100923,42.54,10459
"360","0056   ","PTD          ",20100923,16.66,114
"361","0050   ","Yuanta Taiwan Top50",20100924,42.28,5496
"362","0056   ","PTD          ",20100924,16.58,187
"363","0050   ","Yuanta Taiwan Top50",20100927,42.65,4164
"364","0056   ","PTD          ",20100927,16.64,263
"365","0050   ","Yuanta Taiwan Top50",20100928,42.58,7403
"366","0056   ","PTD          ",20100928,16.61,149
"367","0050   ","Yuanta Taiwan Top50",20100929,42.87,12166
"368","0056   ","PTD          ",20100929,16.71,198
"369","0050   ","Yuanta Taiwan Top50",20100930,42.8,6992
"370","0056   ","PTD          ",20100930,16.68,123
"371","0050   ","Yuanta Taiwan Top50",20101001,42.84,10251
"372","0056   ","PTD          ",20101001,16.74,95
"373","0050   ","Yuanta Taiwan Top50",20101004,42.84,16884
"374","0056   ","PTD          ",20101004,16.74,74
"375","0050   ","Yuanta Taiwan Top50",20101005,42.58,10535
"376","0056   ","PTD          ",20101005,16.8,106
"377","0050   ","Yuanta Taiwan Top50",20101006,42.84,16061
"378","0056   ","PTD          ",20101006,17.03,2050
"379","0050   ","Yuanta Taiwan Top50",20101007,42.98,8858
"380","0056   ","PTD          ",20101007,17.02,282
"381","0050   ","Yuanta Taiwan Top50",20101008,42.72,6653
"382","0056   ","PTD          ",20101008,16.97,137
"383","0050   ","Yuanta Taiwan Top50",20101011,42.24,8951
"384","0056   ","PTD          ",20101011,16.92,116
"385","0050   ","Yuanta Taiwan Top50",20101012,41.69,10325
"386","0056   ","PTD          ",20101012,16.84,378
"387","0050   ","Yuanta Taiwan Top50",20101013,41.95,4624
"388","0056   ","PTD          ",20101013,16.78,235
"389","0050   ","Yuanta Taiwan Top50",20101014,42.61,8088
"390","0056   ","PTD          ",20101014,17.07,542
"391","0050   ","Yuanta Taiwan Top50",20101015,42.54,2622
"392","0056   ","PTD          ",20101015,17.17,593
"393","0050   ","Yuanta Taiwan Top50",20101018,41.69,15668
"394","0056   ","PTD          ",20101018,16.84,219
"395","0050   ","Yuanta Taiwan Top50",20101019,41.58,13750
"396","0056   ","PTD          ",20101019,16.83,244
"397","0050   ","Yuanta Taiwan Top50",20101020,42.06,12860
"398","0056   ","PTD          ",20101020,16.97,550
"399","0050   ","Yuanta Taiwan Top50",20101021,42.09,11522
"400","0056   ","PTD          ",20101021,17.01,223
"401","0050   ","Yuanta Taiwan Top50",20101022,42.35,10858
"402","0056   ","PTD          ",20101022,17.03,244
"403","0050   ","Yuanta Taiwan Top50",20101025,43.28,16646
"404","0056   ","PTD          ",20101025,17.27,550
"405","0050   ","Yuanta Taiwan Top50",20101026,43.47,8841
"406","0056   ","PTD          ",20101026,17.4,277
"407","0050   ","Yuanta Taiwan Top50",20101027,43.24,5394
"408","0056   ","PTD          ",20101027,17.34,317
"409","0050   ","Yuanta Taiwan Top50",20101028,43.59,4611
"410","0056   ","PTD          ",20101028,17.35,286
"411","0050   ","Yuanta Taiwan Top50",20101029,43.2,7155
"412","0056   ","PTD          ",20101029,17.34,152
"413","0050   ","Yuanta Taiwan Top50",20101101,43.82,12732
"414","0056   ","PTD          ",20101101,17.47,470
"415","0050   ","Yuanta Taiwan Top50",20101102,43.82,5732
"416","0056   ","PTD          ",20101102,17.47,323
"417","0050   ","Yuanta Taiwan Top50",20101103,43.74,13242
"418","0056   ","PTD          ",20101103,17.36,181
"419","0050   ","Yuanta Taiwan Top50",20101104,44.01,8072
"420","0056   ","PTD          ",20101104,17.47,696
"421","0050   ","Yuanta Taiwan Top50",20101105,44.48,18917
"422","0056   ","PTD          ",20101105,17.73,345
"423","0050   ","Yuanta Taiwan Top50",20101108,44.4,9801
"424","0056   ","PTD          ",20101108,17.89,326
"425","0050   ","Yuanta Taiwan Top50",20101109,44.51,3995
"426","0056   ","PTD          ",20101109,17.87,263
"427","0050   ","Yuanta Taiwan Top50",20101110,44.48,18164
"428","0056   ","PTD          ",20101110,17.71,233
"429","0050   ","Yuanta Taiwan Top50",20101111,44.36,8634
"430","0056   ","PTD          ",20101111,17.78,178
"431","0050   ","Yuanta Taiwan Top50",20101112,43.47,12201
"432","0056   ","PTD          ",20101112,17.59,166
"433","0050   ","Yuanta Taiwan Top50",20101115,43.32,7380
"434","0056   ","PTD          ",20101115,17.33,232
"435","0050   ","Yuanta Taiwan Top50",20101116,43.78,7063
"436","0056   ","PTD          ",20101116,17.45,301
"437","0050   ","Yuanta Taiwan Top50",20101117,43.59,6157
"438","0056   ","PTD          ",20101117,17.35,161
"439","0050   ","Yuanta Taiwan Top50",20101118,43.67,2169
"440","0056   ","PTD          ",20101118,17.42,95
"441","0050   ","Yuanta Taiwan Top50",20101119,43.7,3171
"442","0056   ","PTD          ",20101119,17.51,188
"443","0050   ","Yuanta Taiwan Top50",20101122,44.24,5493
"444","0056   ","PTD          ",20101122,17.61,103
"445","0050   ","Yuanta Taiwan Top50",20101123,43.9,3197
"446","0056   ","PTD          ",20101123,17.56,78
"447","0050   ","Yuanta Taiwan Top50",20101124,43.86,4847
"448","0056   ","PTD          ",20101124,17.55,155
"449","0050   ","Yuanta Taiwan Top50",20101125,44.05,3601
"450","0056   ","PTD          ",20101125,17.65,771
"451","0050   ","Yuanta Taiwan Top50",20101126,43.82,4644
"452","0056   ","PTD          ",20101126,17.39,651
"453","0050   ","Yuanta Taiwan Top50",20101129,43.9,8866
"454","0056   ","PTD          ",20101129,17.57,642
"455","0050   ","Yuanta Taiwan Top50",20101130,44.05,8006
"456","0056   ","PTD          ",20101130,17.63,995
"457","0050   ","Yuanta Taiwan Top50",20101201,44.75,12684
"458","0056   ","PTD          ",20101201,17.92,711
"459","0050   ","Yuanta Taiwan Top50",20101202,45.09,12086
"460","0056   ","PTD          ",20101202,18.13,628
"461","0050   ","Yuanta Taiwan Top50",20101203,45.52,13503
"462","0056   ","PTD          ",20101203,18.09,798
"463","0050   ","Yuanta Taiwan Top50",20101206,45.63,8952
"464","0056   ","PTD          ",20101206,18.16,1133
"465","0050   ","Yuanta Taiwan Top50",20101207,45.59,5464
"466","0056   ","PTD          ",20101207,18.22,584
"467","0050   ","Yuanta Taiwan Top50",20101208,45.59,6037
"468","0056   ","PTD          ",20101208,18.19,1087
"469","0050   ","Yuanta Taiwan Top50",20101209,46.06,10497
"470","0056   ","PTD          ",20101209,18.13,616
"471","0050   ","Yuanta Taiwan Top50",20101210,45.75,5805
"472","0056   ","PTD          ",20101210,17.89,139
"473","0050   ","Yuanta Taiwan Top50",20101213,45.86,5858
"474","0056   ","PTD          ",20101213,17.99,84
"475","0050   ","Yuanta Taiwan Top50",20101214,45.75,11537
"476","0056   ","PTD          ",20101214,17.96,93
"477","0050   ","Yuanta Taiwan Top50",20101215,45.98,11414
"478","0056   ","PTD          ",20101215,18.02,111
"479","0050   ","Yuanta Taiwan Top50",20101216,46.06,18627
"480","0056   ","PTD          ",20101216,18.11,229
"481","0050   ","Yuanta Taiwan Top50",20101217,46.44,30719
"482","0056   ","PTD          ",20101217,18.11,267
"483","0050   ","Yuanta Taiwan Top50",20101220,46.21,13022
"484","0056   ","PTD          ",20101220,17.95,170
"485","0050   ","Yuanta Taiwan Top50",20101221,46.33,10194
"486","0056   ","PTD          ",20101221,18.11,199
"487","0050   ","Yuanta Taiwan Top50",20101222,46.33,14734
"488","0056   ","PTD          ",20101222,18.23,184
"489","0050   ","Yuanta Taiwan Top50",20101223,46.64,16447
"490","0056   ","PTD          ",20101223,18.39,227
"491","0050   ","Yuanta Taiwan Top50",20101224,46.44,11190
"492","0056   ","PTD          ",20101224,18.37,127
"493","0050   ","Yuanta Taiwan Top50",20101227,46.64,10376
"494","0056   ","PTD          ",20101227,18.39,141
"495","0050   ","Yuanta Taiwan Top50",20101228,46.56,12716
"496","0056   ","PTD          ",20101228,18.39,75
"497","0050   ","Yuanta Taiwan Top50",20101229,46.67,15210
"498","0056   ","PTD          ",20101229,18.19,96
"499","0050   ","Yuanta Taiwan Top50",20101230,46.91,5870
"500","0056   ","PTD          ",20101230,18.26,75
"501","0050   ","Yuanta Taiwan Top50",20101231,47.37,13970
"502","0056   ","PTD          ",20101231,18.34,194
"503","0050   ","Yuanta Taiwan Top50",20110103,47.41,12033
"504","0056   ","PTD          ",20110103,18.52,545
"505","0050   ","Yuanta Taiwan Top50",20110104,47.29,11093
"506","0056   ","PTD          ",20110104,18.69,386
"507","0050   ","Yuanta Taiwan Top50",20110105,46.52,20764
"508","0056   ","PTD          ",20110105,18.49,282
"509","0050   ","Yuanta Taiwan Top50",20110106,46.44,6883
"510","0056   ","PTD          ",20110106,18.59,254
"511","0050   ","Yuanta Taiwan Top50",20110107,46.02,12300
"512","0056   ","PTD          ",20110107,18.46,178
"513","0050   ","Yuanta Taiwan Top50",20110110,46.17,4241
"514","0056   ","PTD          ",20110110,18.36,276
"515","0050   ","Yuanta Taiwan Top50",20110111,46.94,12746
"516","0056   ","PTD          ",20110111,18.51,165
"517","0050   ","Yuanta Taiwan Top50",20110112,47.14,5713
"518","0056   ","PTD          ",20110112,18.56,297
"519","0050   ","Yuanta Taiwan Top50",20110113,47.1,10156
"520","0056   ","PTD          ",20110113,18.49,199
"521","0050   ","Yuanta Taiwan Top50",20110114,47.06,7317
"522","0056   ","PTD          ",20110114,18.46,112
"523","0050   ","Yuanta Taiwan Top50",20110117,46.94,5093
"524","0056   ","PTD          ",20110117,18.49,139
"525","0050   ","Yuanta Taiwan Top50",20110118,47.33,9691
"526","0056   ","PTD          ",20110118,18.54,305
"527","0050   ","Yuanta Taiwan Top50",20110119,47.87,15346
"528","0056   ","PTD          ",20110119,18.72,1190
"529","0050   ","Yuanta Taiwan Top50",20110120,47.56,5216
"530","0056   ","PTD          ",20110120,18.69,294
"531","0050   ","Yuanta Taiwan Top50",20110121,47.06,11627
"532","0056   ","PTD          ",20110121,18.59,149
"533","0050   ","Yuanta Taiwan Top50",20110124,47.02,17731
"534","0056   ","PTD          ",20110124,18.44,131
"535","0050   ","Yuanta Taiwan Top50",20110125,47.41,18634
"536","0056   ","PTD          ",20110125,18.6,137
"537","0050   ","Yuanta Taiwan Top50",20110126,47.83,20930
"538","0056   ","PTD          ",20110126,18.56,59
"539","0050   ","Yuanta Taiwan Top50",20110127,48.18,17156
"540","0056   ","PTD          ",20110127,18.59,145
"541","0050   ","Yuanta Taiwan Top50",20110128,48.6,11849
"542","0056   ","PTD          ",20110128,18.54,139
"543","0050   ","Yuanta Taiwan Top50",20110208,48.29,11116
"544","0056   ","PTD          ",20110208,18.54,79
"545","0050   ","Yuanta Taiwan Top50",20110209,47.83,12233
"546","0056   ","PTD          ",20110209,18.52,214
"547","0050   ","Yuanta Taiwan Top50",20110210,46.94,22906
"548","0056   ","PTD          ",20110210,18.17,225
"549","0050   ","Yuanta Taiwan Top50",20110211,45.44,43872
"550","0056   ","PTD          ",20110211,17.68,832
"551","0050   ","Yuanta Taiwan Top50",20110214,45.83,11080
"552","0056   ","PTD          ",20110214,17.8,190
"553","0050   ","Yuanta Taiwan Top50",20110215,46.1,9824
"554","0056   ","PTD          ",20110215,18.06,131
"555","0050   ","Yuanta Taiwan Top50",20110216,46.17,20565
"556","0056   ","PTD          ",20110216,17.97,56
"557","0050   ","Yuanta Taiwan Top50",20110217,46.02,6957
"558","0056   ","PTD          ",20110217,17.86,68
"559","0050   ","Yuanta Taiwan Top50",20110218,46.79,9831
"560","0056   ","PTD          ",20110218,18.09,67
"561","0050   ","Yuanta Taiwan Top50",20110221,46.79,14830
"562","0056   ","PTD          ",20110221,18.06,105
"563","0050   ","Yuanta Taiwan Top50",20110222,46.17,31460
"564","0056   ","PTD          ",20110222,17.73,190
"565","0050   ","Yuanta Taiwan Top50",20110223,45.52,28150
"566","0056   ","PTD          ",20110223,17.76,91
"567","0050   ","Yuanta Taiwan Top50",20110224,45.52,28688
"568","0056   ","PTD          ",20110224,17.61,113
"569","0050   ","Yuanta Taiwan Top50",20110225,45.9,34452
"570","0056   ","PTD          ",20110225,17.86,75
"571","0050   ","Yuanta Taiwan Top50",20110301,46.25,8004
"572","0056   ","PTD          ",20110301,18,78
"573","0050   ","Yuanta Taiwan Top50",20110302,45.86,22951
"574","0056   ","PTD          ",20110302,17.54,227
"575","0050   ","Yuanta Taiwan Top50",20110303,46.44,28035
"576","0056   ","PTD          ",20110303,17.65,70
"577","0050   ","Yuanta Taiwan Top50",20110304,46.79,12108
"578","0056   ","PTD          ",20110304,17.59,68
"579","0050   ","Yuanta Taiwan Top50",20110307,46.44,14594
"580","0056   ","PTD          ",20110307,17.44,123
"581","0050   ","Yuanta Taiwan Top50",20110308,46.48,2590
"582","0056   ","PTD          ",20110308,17.57,100
"583","0050   ","Yuanta Taiwan Top50",20110309,46.44,11164
"584","0056   ","PTD          ",20110309,17.5,57
"585","0050   ","Yuanta Taiwan Top50",20110310,45.9,8147
"586","0056   ","PTD          ",20110310,17.34,90
"587","0050   ","Yuanta Taiwan Top50",20110311,45.4,22485
"588","0056   ","PTD          ",20110311,17.24,84
"589","0050   ","Yuanta Taiwan Top50",20110314,45.36,28008
"590","0056   ","PTD          ",20110314,17.14,205
"591","0050   ","Yuanta Taiwan Top50",20110315,44.36,62123
"592","0056   ","PTD          ",20110315,16.49,466
"593","0050   ","Yuanta Taiwan Top50",20110316,44.21,20893
"594","0056   ","PTD          ",20110316,16.87,106
"595","0050   ","Yuanta Taiwan Top50",20110317,44.21,20325
"596","0056   ","PTD          ",20110317,16.81,112
"597","0050   ","Yuanta Taiwan Top50",20110318,44.55,13046
"598","0056   ","PTD          ",20110318,16.99,64
"599","0050   ","Yuanta Taiwan Top50",20110321,44.82,18789
"600","0056   ","PTD          ",20110321,17.03,80
"601","0050   ","Yuanta Taiwan Top50",20110322,45.05,17030
"602","0056   ","PTD          ",20110322,17.04,46
"603","0050   ","Yuanta Taiwan Top50",20110323,45.13,13061
"604","0056   ","PTD          ",20110323,17.13,110
"605","0050   ","Yuanta Taiwan Top50",20110324,45.32,13112
"606","0056   ","PTD          ",20110324,17.26,80
"607","0050   ","Yuanta Taiwan Top50",20110325,45.79,12811
